AirportCode,ClimateZone,SurfaceType,SectionID,Age,PCI,HasRehab
ATL,wet-no-freeze,AC,71,5,86.91,0
ATL,wet-no-freeze,AC,71,6,64.34,0
ATL,wet-no-freeze,AC,71,7,100.0,1
ATL,wet-no-freeze,AC,71,8,100.0,0
ATL,wet-no-freeze,AC,71,9,89.74,0
ATL,wet-no-freeze,AC,71,10,85.21,0
ATL,wet-no-freeze,AC,71,11,80.71,0
ATL,wet-no-freeze,AC,71,12,75.8,0
ATL,wet-no-freeze,AC,71,13,77.27,0
ATL,wet-no-freeze,AC,71,14,88.94,1
ATL,wet-no-freeze,AC,71,15,100.0,0
ATL,wet-no-freeze,AC,71,16,84.36,0
ATL,wet-no-freeze,AC,71,17,84.04,0
ATL,wet-no-freeze,AC,71,18,79.75,0
ATL,wet-no-freeze,AC,71,19,79.32,0
ATL,wet-no-freeze,AC,71,20,64.98,0
ATL,wet-no-freeze,AC,71,21,100.0,1
ATL,wet-no-freeze,AC,71,22,100.0,0
ATL,wet-no-freeze,AC,71,23,81.41,0
ATL,wet-no-freeze,AC,71,24,83.1,0
ATL,wet-no-freeze,AC,71,25,74.53,0
ATL,wet-no-freeze,AC,71,26,74.92,0
ATL,wet-no-freeze,AC,71,27,67.02,0
ATL,wet-no-freeze,AC,71,28,96.79,1
ATL,wet-no-freeze,AC,71,29,97.75,0
ATL,wet-no-freeze,AC,71,30,99.27,0
ATL,wet-no-freeze,AC,72,0,94.5,0
ATL,wet-no-freeze,AC,72,1,96.57,0
ATL,wet-no-freeze,AC,72,2,82.26,0
ATL,wet-no-freeze,AC,72,3,78.45,0
ATL,wet-no-freeze,AC,72,4,81.59,0
ATL,wet-no-freeze,AC,72,5,82.39,0
ATL,wet-no-freeze,AC,72,6,72.73,0
ATL,wet-no-freeze,AC,72,7,98.43,1
ATL,wet-no-freeze,AC,72,8,97.13,0
ATL,wet-no-freeze,AC,72,9,86.31,0
ATL,wet-no-freeze,AC,72,10,89.57,0
ATL,wet-no-freeze,AC,72,11,85.3,0
ATL,wet-no-freeze,AC,72,12,74.34,0
ATL,wet-no-freeze,AC,72,13,68.2,0
ATL,wet-no-freeze,AC,72,14,100.0,1
ATL,wet-no-freeze,AC,72,15,91.53,0
ATL,wet-no-freeze,AC,72,16,87.81,0
ATL,wet-no-freeze,AC,72,17,95.3,0
ATL,wet-no-freeze,AC,72,18,78.97,0
ATL,wet-no-freeze,AC,72,19,74.99,0
ATL,wet-no-freeze,AC,72,20,66.22,0
ATL,wet-no-freeze,AC,72,21,100.0,1
ATL,wet-no-freeze,AC,72,22,91.49,0
ATL,wet-no-freeze,AC,72,23,85.19,0
ATL,wet-no-freeze,AC,72,24,87.44,0
ATL,wet-no-freeze,AC,72,25,84.13,0
ATL,wet-no-freeze,AC,72,26,68.64,0
ATL,wet-no-freeze,AC,72,27,55.4,0
ATL,wet-no-freeze,AC,72,28,100.0,1
ATL,wet-no-freeze,AC,72,29,89.16,0
ATL,wet-no-freeze,AC,72,30,88.23,0
ATL,wet-no-freeze,AC,73,0,85.34,0
ATL,wet-no-freeze,AC,73,1,95.78,0
ATL,wet-no-freeze,AC,73,2,79.0,0
ATL,wet-no-freeze,AC,73,3,85.0,0
ATL,wet-no-freeze,AC,73,4,75.66,0
ATL,wet-no-freeze,AC,73,5,64.91,0
ATL,wet-no-freeze,AC,73,6,63.97,0
ATL,wet-no-freeze,AC,73,7,100.0,1
ATL,wet-no-freeze,AC,73,8,95.04,0
ATL,wet-no-freeze,AC,73,9,92.03,0
ATL,wet-no-freeze,AC,73,10,94.1,0
ATL,wet-no-freeze,AC,73,11,71.02,0
ATL,wet-no-freeze,AC,73,12,82.84,0
ATL,wet-no-freeze,AC,73,13,71.9,0
ATL,wet-no-freeze,AC,73,14,95.51,1
ATL,wet-no-freeze,AC,73,15,87.94,0
ATL,wet-no-freeze,AC,73,16,88.28,0
ATL,wet-no-freeze,AC,73,17,87.62,0
ATL,wet-no-freeze,AC,73,18,78.29,0
ATL,wet-no-freeze,AC,73,19,83.32,0
ATL,wet-no-freeze,AC,73,20,65.26,0
ATL,wet-no-freeze,AC,73,21,99.94,1
ATL,wet-no-freeze,AC,73,22,88.81,0
ATL,wet-no-freeze,AC,73,23,90.39,0
ATL,wet-no-freeze,AC,73,24,87.04,0
ATL,wet-no-freeze,AC,73,25,74.59,0
ATL,wet-no-freeze,AC,73,26,56.54,0
ATL,wet-no-freeze,AC,73,27,65.84,0
ATL,wet-no-freeze,AC,73,28,100.0,1
ATL,wet-no-freeze,AC,73,29,96.37,0
ATL,wet-no-freeze,AC,73,30,95.17,0
ATL,wet-no-freeze,AC,74,0,88.61,0
ATL,wet-no-freeze,AC,74,1,92.22,0
ATL,wet-no-freeze,AC,74,2,92.21,0
ATL,wet-no-freeze,AC,74,3,71.85,0
ATL,wet-no-freeze,AC,74,4,78.48,0
ATL,wet-no-freeze,AC,74,5,69.04,0
ATL,wet-no-freeze,AC,74,6,65.35,0
ATL,wet-no-freeze,AC,74,7,100.0,1
ATL,wet-no-freeze,AC,74,8,94.87,0
ATL,wet-no-freeze,AC,74,9,90.44,0
ATL,wet-no-freeze,AC,74,10,90.94,0
ATL,wet-no-freeze,AC,74,11,82.57,0
ATL,wet-no-freeze,AC,74,12,77.44,0
ATL,wet-no-freeze,AC,74,13,80.69,0
ATL,wet-no-freeze,AC,74,14,94.26,1
ATL,wet-no-freeze,AC,74,15,99.98,0
ATL,wet-no-freeze,AC,74,16,92.7,0
ATL,wet-no-freeze,AC,74,17,76.92,0
ATL,wet-no-freeze,AC,74,18,78.02,0
ATL,wet-no-freeze,AC,74,19,83.32,0
ATL,wet-no-freeze,AC,74,20,65.67,0
ATL,wet-no-freeze,AC,74,21,97.68,1
ATL,wet-no-freeze,AC,74,22,98.4,0
ATL,wet-no-freeze,AC,74,23,94.21,0
ATL,wet-no-freeze,AC,74,24,84.15,0
ATL,wet-no-freeze,AC,74,25,75.32,0
ATL,wet-no-freeze,AC,74,26,78.67,0
ATL,wet-no-freeze,AC,74,27,75.24,0
ATL,wet-no-freeze,AC,74,28,100.0,1
ATL,wet-no-freeze,AC,74,29,93.72,0
ATL,wet-no-freeze,AC,74,30,82.22,0
ATL,wet-no-freeze,AC,75,0,92.4,0
ATL,wet-no-freeze,AC,75,1,95.8,0
ATL,wet-no-freeze,AC,75,2,92.58,0
ATL,wet-no-freeze,AC,75,3,92.62,0
ATL,wet-no-freeze,AC,75,4,85.84,0
ATL,wet-no-freeze,AC,75,5,71.71,0
ATL,wet-no-freeze,AC,75,6,82.12,0
ATL,wet-no-freeze,AC,75,7,95.01,1
ATL,wet-no-freeze,AC,75,8,91.47,0
ATL,wet-no-freeze,AC,75,9,88.32,0
ATL,wet-no-freeze,AC,75,10,90.6,0
ATL,wet-no-freeze,AC,75,11,90.91,0
ATL,wet-no-freeze,AC,75,12,73.98,0
ATL,wet-no-freeze,AC,75,13,65.32,0
ATL,wet-no-freeze,AC,75,14,100.0,1
ATL,wet-no-freeze,AC,75,15,97.2,0
ATL,wet-no-freeze,AC,75,16,84.06,0
ATL,wet-no-freeze,AC,75,17,88.67,0
ATL,wet-no-freeze,AC,75,18,74.39,0
ATL,wet-no-freeze,AC,75,19,71.24,0
ATL,wet-no-freeze,AC,75,20,67.18,0
ATL,wet-no-freeze,AC,75,21,100.0,1
ATL,wet-no-freeze,AC,75,22,99.89,0
ATL,wet-no-freeze,AC,75,23,87.36,0
ATL,wet-no-freeze,AC,75,24,80.81,0
ATL,wet-no-freeze,AC,75,25,72.43,0
ATL,wet-no-freeze,AC,75,26,72.89,0
ATL,wet-no-freeze,AC,75,27,69.65,0
ATL,wet-no-freeze,AC,75,28,100.0,1
ATL,wet-no-freeze,AC,75,29,100.0,0
ATL,wet-no-freeze,AC,75,30,85.22,0
ATL,wet-no-freeze,PCC,76,0,98.0,0
ATL,wet-no-freeze,PCC,76,1,85.18,0
ATL,wet-no-freeze,PCC,76,2,83.15,0
ATL,wet-no-freeze,PCC,76,3,84.57,0
ATL,wet-no-freeze,PCC,76,4,82.94,0
ATL,wet-no-freeze,PCC,76,5,74.42,0
ATL,wet-no-freeze,PCC,76,6,72.87,0
ATL,wet-no-freeze,PCC,76,7,92.41,1
ATL,wet-no-freeze,PCC,76,8,93.41,0
ATL,wet-no-freeze,PCC,76,9,93.8,0
ATL,wet-no-freeze,PCC,76,10,86.66,0
ATL,wet-no-freeze,PCC,76,11,83.57,0
ATL,wet-no-freeze,PCC,76,12,76.22,0
ATL,wet-no-freeze,PCC,76,13,72.92,0
ATL,wet-no-freeze,PCC,76,14,96.7,1
ATL,wet-no-freeze,PCC,76,15,99.64,0
ATL,wet-no-freeze,PCC,76,16,92.87,0
ATL,wet-no-freeze,PCC,76,17,88.11,0
ATL,wet-no-freeze,PCC,76,18,76.89,0
ATL,wet-no-freeze,PCC,76,19,65.2,0
ATL,wet-no-freeze,PCC,76,20,75.74,0
ATL,wet-no-freeze,PCC,76,21,97.61,1
ATL,wet-no-freeze,PCC,76,22,89.64,0
ATL,wet-no-freeze,PCC,76,23,92.0,0
ATL,wet-no-freeze,PCC,76,24,81.45,0
ATL,wet-no-freeze,PCC,76,25,82.12,0
ATL,wet-no-freeze,PCC,76,26,75.34,0
ATL,wet-no-freeze,PCC,76,27,68.75,0
ATL,wet-no-freeze,PCC,76,28,93.17,1
ATL,wet-no-freeze,PCC,76,29,100.0,0
ATL,wet-no-freeze,PCC,76,30,90.15,0
ATL,wet-no-freeze,PCC,77,0,92.63,0
ATL,wet-no-freeze,PCC,77,1,92.86,0
ATL,wet-no-freeze,PCC,77,2,77.59,0
ATL,wet-no-freeze,PCC,77,3,84.81,0
ATL,wet-no-freeze,PCC,77,4,74.82,0
ATL,wet-no-freeze,PCC,77,5,69.03,0
ATL,wet-no-freeze,PCC,77,6,65.51,0
ATL,wet-no-freeze,PCC,77,7,100.0,1
ATL,wet-no-freeze,PCC,77,8,91.03,0
ATL,wet-no-freeze,PCC,77,9,97.4,0
ATL,wet-no-freeze,PCC,77,10,81.76,0
ATL,wet-no-freeze,PCC,77,11,72.1,0
ATL,wet-no-freeze,PCC,77,12,70.67,0
ATL,wet-no-freeze,PCC,77,13,78.71,0
ATL,wet-no-freeze,PCC,77,14,99.22,1
ATL,wet-no-freeze,PCC,77,15,93.43,0
ATL,wet-no-freeze,PCC,77,16,92.2,0
ATL,wet-no-freeze,PCC,77,17,89.2,0
ATL,wet-no-freeze,PCC,77,18,89.07,0
ATL,wet-no-freeze,PCC,77,19,84.18,0
ATL,wet-no-freeze,PCC,77,20,70.53,0
ATL,wet-no-freeze,PCC,77,21,93.37,1
ATL,wet-no-freeze,PCC,77,22,91.45,0
ATL,wet-no-freeze,PCC,77,23,88.06,0
ATL,wet-no-freeze,PCC,77,24,77.23,0
ATL,wet-no-freeze,PCC,77,25,72.39,0
ATL,wet-no-freeze,PCC,77,26,73.46,0
ATL,wet-no-freeze,PCC,77,27,67.35,0
ATL,wet-no-freeze,PCC,77,28,100.0,1
ATL,wet-no-freeze,PCC,77,29,91.88,0
ATL,wet-no-freeze,PCC,77,30,89.75,0
ATL,wet-no-freeze,PCC,78,0,89.96,0
ATL,wet-no-freeze,PCC,78,1,94.95,0
ATL,wet-no-freeze,PCC,78,2,92.21,0
ATL,wet-no-freeze,PCC,78,3,75.33,0
ATL,wet-no-freeze,PCC,78,4,76.78,0
ATL,wet-no-freeze,PCC,78,5,70.62,0
ATL,wet-no-freeze,PCC,78,6,69.81,0
ATL,wet-no-freeze,PCC,78,7,99.58,1
ATL,wet-no-freeze,PCC,78,8,88.5,0
ATL,wet-no-freeze,PCC,78,9,86.3,0
ATL,wet-no-freeze,PCC,78,10,80.94,0
ATL,wet-no-freeze,PCC,78,11,83.66,0
ATL,wet-no-freeze,PCC,78,12,77.51,0
ATL,wet-no-freeze,PCC,78,13,67.53,0
ATL,wet-no-freeze,PCC,78,14,100.0,1
ATL,wet-no-freeze,PCC,78,15,92.01,0
ATL,wet-no-freeze,PCC,78,16,88.69,0
ATL,wet-no-freeze,PCC,78,17,94.95,0
ATL,wet-no-freeze,PCC,78,18,87.44,0
ATL,wet-no-freeze,PCC,78,19,70.77,0
ATL,wet-no-freeze,PCC,78,20,75.86,0
ATL,wet-no-freeze,PCC,78,21,100.0,1
ATL,wet-no-freeze,PCC,78,22,89.11,0
ATL,wet-no-freeze,PCC,78,23,92.17,0
ATL,wet-no-freeze,PCC,78,24,90.41,0
ATL,wet-no-freeze,PCC,78,25,71.37,0
ATL,wet-no-freeze,PCC,78,26,68.87,0
ATL,wet-no-freeze,PCC,78,27,75.11,0
ATL,wet-no-freeze,PCC,78,28,100.0,1
ATL,wet-no-freeze,PCC,78,29,95.78,0
ATL,wet-no-freeze,PCC,78,30,87.37,0
ATL,wet-no-freeze,PCC,79,0,97.54,0
ATL,wet-no-freeze,PCC,79,1,84.17,0
ATL,wet-no-freeze,PCC,79,2,92.59,0
ATL,wet-no-freeze,PCC,79,3,88.13,0
ATL,wet-no-freeze,PCC,79,4,78.37,0
ATL,wet-no-freeze,PCC,79,5,74.74,0
ATL,wet-no-freeze,PCC,79,6,65.37,0
ATL,wet-no-freeze,PCC,79,7,100.0,1
ATL,wet-no-freeze,PCC,79,8,98.59,0
ATL,wet-no-freeze,PCC,79,9,91.64,0
ATL,wet-no-freeze,PCC,79,10,92.88,0
ATL,wet-no-freeze,PCC,79,11,80.7,0
ATL,wet-no-freeze,PCC,79,12,80.5,0
ATL,wet-no-freeze,PCC,79,13,68.39,0
ATL,wet-no-freeze,PCC,79,14,99.88,1
ATL,wet-no-freeze,PCC,79,15,94.45,0
ATL,wet-no-freeze,PCC,79,16,93.59,0
ATL,wet-no-freeze,PCC,79,17,85.69,0
ATL,wet-no-freeze,PCC,79,18,84.0,0
ATL,wet-no-freeze,PCC,79,19,83.95,0
ATL,wet-no-freeze,PCC,79,20,73.77,0
ATL,wet-no-freeze,PCC,79,21,91.97,1
ATL,wet-no-freeze,PCC,79,22,100.0,0
ATL,wet-no-freeze,PCC,79,23,96.53,0
ATL,wet-no-freeze,PCC,79,24,76.78,0
ATL,wet-no-freeze,PCC,79,25,80.84,0
ATL,wet-no-freeze,PCC,79,26,68.52,0
ATL,wet-no-freeze,PCC,79,27,65.6,0
ATL,wet-no-freeze,PCC,79,28,100.0,1
ATL,wet-no-freeze,PCC,79,29,94.64,0
ATL,wet-no-freeze,PCC,79,30,87.75,0
ATL,wet-no-freeze,PCC,80,0,94.09,0
ATL,wet-no-freeze,PCC,80,1,90.35,0
ATL,wet-no-freeze,PCC,80,2,86.89,0
ATL,wet-no-freeze,PCC,80,3,85.74,0
ATL,wet-no-freeze,PCC,80,4,79.6,0
ATL,wet-no-freeze,PCC,80,5,83.2,0
ATL,wet-no-freeze,PCC,80,6,83.93,0
ATL,wet-no-freeze,PCC,80,7,97.1,1
ATL,wet-no-freeze,PCC,80,8,97.3,0
ATL,wet-no-freeze,PCC,80,9,94.1,0
ATL,wet-no-freeze,PCC,80,10,87.86,0
ATL,wet-no-freeze,PCC,80,11,82.66,0
ATL,wet-no-freeze,PCC,80,12,81.05,0
ATL,wet-no-freeze,PCC,80,13,74.18,0
ATL,wet-no-freeze,PCC,80,14,93.81,1
ATL,wet-no-freeze,PCC,80,15,99.04,0
ATL,wet-no-freeze,PCC,80,16,93.05,0
ATL,wet-no-freeze,PCC,80,17,79.09,0
ATL,wet-no-freeze,PCC,80,18,79.91,0
ATL,wet-no-freeze,PCC,80,19,78.87,0
ATL,wet-no-freeze,PCC,80,20,69.48,0
ATL,wet-no-freeze,PCC,80,21,100.0,1
ATL,wet-no-freeze,PCC,80,22,100.0,0
ATL,wet-no-freeze,PCC,80,23,89.21,0
ATL,wet-no-freeze,PCC,80,24,82.28,0
ATL,wet-no-freeze,PCC,80,25,85.5,0
ATL,wet-no-freeze,PCC,80,26,82.65,0
ATL,wet-no-freeze,PCC,80,27,71.61,0
ATL,wet-no-freeze,PCC,80,28,100.0,1
ATL,wet-no-freeze,PCC,80,29,87.39,0
ATL,wet-no-freeze,PCC,80,30,90.52,0
MSP,wet-freeze,AC,81,0,94.11,0
MSP,wet-freeze,AC,81,1,100.0,0
MSP,wet-freeze,AC,81,2,99.57,0
MSP,wet-freeze,AC,81,3,82.35,0
MSP,wet-freeze,AC,81,4,76.87,0
MSP,wet-freeze,AC,81,5,77.26,0
MSP,wet-freeze,AC,81,6,66.34,0
MSP,wet-freeze,AC,81,7,99.77,1
MSP,wet-freeze,AC,81,8,96.9,0
MSP,wet-freeze,AC,81,9,83.82,0
MSP,wet-freeze,AC,81,10,85.91,0
MSP,wet-freeze,AC,81,11,75.21,0
MSP,wet-freeze,AC,81,12,70.49,0
MSP,wet-freeze,AC,81,13,77.02,0
MSP,wet-freeze,AC,81,14,93.72,1
MSP,wet-freeze,AC,81,15,96.01,0
MSP,wet-freeze,AC,81,16,85.44,0
MSP,wet-freeze,AC,81,17,77.22,0
MSP,wet-freeze,AC,81,18,76.15,0
MSP,wet-freeze,AC,81,19,66.69,0
MSP,wet-freeze,AC,81,20,60.82,0
MSP,wet-freeze,AC,81,21,100.0,1
MSP,wet-freeze,AC,81,22,92.23,0
MSP,wet-freeze,AC,81,23,86.26,0
MSP,wet-freeze,AC,81,24,78.91,0
MSP,wet-freeze,AC,81,25,74.86,0
MSP,wet-freeze,AC,81,26,85.52,0
MSP,wet-freeze,AC,81,27,70.93,0
MSP,wet-freeze,AC,81,28,93.24,1
MSP,wet-freeze,AC,81,29,84.28,0
MSP,wet-freeze,AC,81,30,86.91,0
MSP,wet-freeze,AC,82,0,96.71,0
MSP,wet-freeze,AC,82,1,93.65,0
MSP,wet-freeze,AC,82,2,82.48,0
MSP,wet-freeze,AC,82,3,77.25,0
MSP,wet-freeze,AC,82,4,74.72,0
MSP,wet-freeze,AC,82,5,66.43,0
MSP,wet-freeze,AC,82,6,52.25,0
MSP,wet-freeze,AC,82,7,98.85,1
MSP,wet-freeze,AC,82,8,90.64,0
MSP,wet-freeze,AC,82,9,88.75,0
MSP,wet-freeze,AC,82,10,98.17,0
MSP,wet-freeze,AC,82,11,78.39,0
MSP,wet-freeze,AC,82,12,67.4,0
MSP,wet-freeze,AC,82,13,68.67,0
MSP,wet-freeze,AC,82,14,100.0,1
MSP,wet-freeze,AC,82,15,94.79,0
MSP,wet-freeze,AC,82,16,91.98,0
MSP,wet-freeze,AC,82,17,94.32,0
MSP,wet-freeze,AC,82,18,70.01,0
MSP,wet-freeze,AC,82,19,72.08,0
MSP,wet-freeze,AC,82,20,59.77,0
MSP,wet-freeze,AC,82,21,100.0,1
MSP,wet-freeze,AC,82,22,86.69,0
MSP,wet-freeze,AC,82,23,82.92,0
MSP,wet-freeze,AC,82,24,76.07,0
MSP,wet-freeze,AC,82,25,75.05,0
MSP,wet-freeze,AC,82,26,70.16,0
MSP,wet-freeze,AC,82,27,52.17,0
MSP,wet-freeze,AC,82,28,100.0,1
MSP,wet-freeze,AC,82,29,87.82,0
MSP,wet-freeze,AC,82,30,76.85,0
MSP,wet-freeze,AC,83,0,96.12,0
MSP,wet-freeze,AC,83,1,92.52,0
MSP,wet-freeze,AC,83,2,100.0,0
MSP,wet-freeze,AC,83,3,84.97,0
MSP,wet-freeze,AC,83,4,69.97,0
MSP,wet-freeze,AC,83,5,70.11,0
MSP,wet-freeze,AC,83,6,75.13,0
MSP,wet-freeze,AC,83,7,100.0,1
MSP,wet-freeze,AC,83,8,89.05,0
MSP,wet-freeze,AC,83,9,83.1,0
MSP,wet-freeze,AC,83,10,97.12,0
MSP,wet-freeze,AC,83,11,85.42,0
MSP,wet-freeze,AC,83,12,75.5,0
MSP,wet-freeze,AC,83,13,78.61,0
MSP,wet-freeze,AC,83,14,86.82,1
MSP,wet-freeze,AC,83,15,94.26,0
MSP,wet-freeze,AC,83,16,89.62,0
MSP,wet-freeze,AC,83,17,87.05,0
MSP,wet-freeze,AC,83,18,73.63,0
MSP,wet-freeze,AC,83,19,73.83,0
MSP,wet-freeze,AC,83,20,64.73,0
MSP,wet-freeze,AC,83,21,100.0,1
MSP,wet-freeze,AC,83,22,88.45,0
MSP,wet-freeze,AC,83,23,85.13,0
MSP,wet-freeze,AC,83,24,76.14,0
MSP,wet-freeze,AC,83,25,78.78,0
MSP,wet-freeze,AC,83,26,73.75,0
MSP,wet-freeze,AC,83,27,63.68,0
MSP,wet-freeze,AC,83,28,100.0,1
MSP,wet-freeze,AC,83,29,83.63,0
MSP,wet-freeze,AC,83,30,80.23,0
MSP,wet-freeze,AC,84,0,92.65,0
MSP,wet-freeze,AC,84,1,100.0,0
MSP,wet-freeze,AC,84,2,78.99,0
MSP,wet-freeze,AC,84,3,87.64,0
MSP,wet-freeze,AC,84,4,82.24,0
MSP,wet-freeze,AC,84,5,74.81,0
MSP,wet-freeze,AC,84,6,77.43,0
MSP,wet-freeze,AC,84,7,100.0,1
MSP,wet-freeze,AC,84,8,98.64,0
MSP,wet-freeze,AC,84,9,91.34,0
MSP,wet-freeze,AC,84,10,92.71,0
MSP,wet-freeze,AC,84,11,86.75,0
MSP,wet-freeze,AC,84,12,74.77,0
MSP,wet-freeze,AC,84,13,67.09,0
MSP,wet-freeze,AC,84,14,98.99,1
MSP,wet-freeze,AC,84,15,91.22,0
MSP,wet-freeze,AC,84,16,88.3,0
MSP,wet-freeze,AC,84,17,88.35,0
MSP,wet-freeze,AC,84,18,75.34,0
MSP,wet-freeze,AC,84,19,73.3,0
MSP,wet-freeze,AC,84,20,68.74,0
MSP,wet-freeze,AC,84,21,100.0,1
MSP,wet-freeze,AC,84,22,80.01,0
MSP,wet-freeze,AC,84,23,82.42,0
MSP,wet-freeze,AC,84,24,79.33,0
MSP,wet-freeze,AC,84,25,76.21,0
MSP,wet-freeze,AC,84,26,61.97,0
MSP,wet-freeze,AC,84,27,49.24,0
MSP,wet-freeze,AC,84,28,100.0,1
MSP,wet-freeze,AC,84,29,88.11,0
MSP,wet-freeze,AC,84,30,76.41,0
MSP,wet-freeze,AC,85,0,89.8,0
MSP,wet-freeze,AC,85,1,88.95,0
MSP,wet-freeze,AC,85,2,82.91,0
MSP,wet-freeze,AC,85,3,67.96,0
MSP,wet-freeze,AC,85,4,80.11,0
MSP,wet-freeze,AC,85,5,78.09,0
MSP,wet-freeze,AC,85,6,67.94,0
MSP,wet-freeze,AC,85,7,94.31,1
MSP,wet-freeze,AC,85,8,91.34,0
MSP,wet-freeze,AC,85,9,87.92,0
MSP,wet-freeze,AC,85,10,84.61,0
MSP,wet-freeze,AC,85,11,79.6,0
MSP,wet-freeze,AC,85,12,66.82,0
MSP,wet-freeze,AC,85,13,66.74,0
MSP,wet-freeze,AC,85,14,100.0,1
MSP,wet-freeze,AC,85,15,100.0,0
MSP,wet-freeze,AC,85,16,90.6,0
MSP,wet-freeze,AC,85,17,85.53,0
MSP,wet-freeze,AC,85,18,77.86,0
MSP,wet-freeze,AC,85,19,78.19,0
MSP,wet-freeze,AC,85,20,66.74,0
MSP,wet-freeze,AC,85,21,95.69,1
MSP,wet-freeze,AC,85,22,100.0,0
MSP,wet-freeze,AC,85,23,89.2,0
MSP,wet-freeze,AC,85,24,76.65,0
MSP,wet-freeze,AC,85,25,67.7,0
MSP,wet-freeze,AC,85,26,65.16,0
MSP,wet-freeze,AC,85,27,58.39,0
MSP,wet-freeze,AC,85,28,100.0,1
MSP,wet-freeze,AC,85,29,94.65,0
MSP,wet-freeze,AC,85,30,95.4,0
MSP,wet-freeze,PCC,86,0,100.0,0
MSP,wet-freeze,PCC,86,1,90.1,0
MSP,wet-freeze,PCC,86,2,88.26,0
MSP,wet-freeze,PCC,86,3,74.46,0
MSP,wet-freeze,PCC,86,4,77.3,0
MSP,wet-freeze,PCC,86,5,79.46,0
MSP,wet-freeze,PCC,86,6,66.12,0
MSP,wet-freeze,PCC,86,7,95.76,1
MSP,wet-freeze,PCC,86,8,91.19,0
MSP,wet-freeze,PCC,86,9,83.22,0
MSP,wet-freeze,PCC,86,10,78.63,0
MSP,wet-freeze,PCC,86,11,77.68,0
MSP,wet-freeze,PCC,86,12,65.53,0
MSP,wet-freeze,PCC,86,13,67.86,0
MSP,wet-freeze,PCC,86,14,100.0,1
MSP,wet-freeze,PCC,86,15,90.49,0
MSP,wet-freeze,PCC,86,16,97.2,0
MSP,wet-freeze,PCC,86,17,84.94,0
MSP,wet-freeze,PCC,86,18,81.31,0
MSP,wet-freeze,PCC,86,19,67.28,0
MSP,wet-freeze,PCC,86,20,68.18,0
MSP,wet-freeze,PCC,86,21,94.54,1
MSP,wet-freeze,PCC,86,22,99.12,0
MSP,wet-freeze,PCC,86,23,87.88,0
MSP,wet-freeze,PCC,86,24,83.69,0
MSP,wet-freeze,PCC,86,25,68.5,0
MSP,wet-freeze,PCC,86,26,65.76,0
MSP,wet-freeze,PCC,86,27,66.12,0
MSP,wet-freeze,PCC,86,28,95.26,1
MSP,wet-freeze,PCC,86,29,95.16,0
MSP,wet-freeze,PCC,86,30,80.15,0
MSP,wet-freeze,PCC,87,0,99.29,0
MSP,wet-freeze,PCC,87,1,86.53,0
MSP,wet-freeze,PCC,87,2,89.05,0
MSP,wet-freeze,PCC,87,3,84.33,0
MSP,wet-freeze,PCC,87,4,73.83,0
MSP,wet-freeze,PCC,87,5,74.81,0
MSP,wet-freeze,PCC,87,6,66.87,0
MSP,wet-freeze,PCC,87,7,97.31,1
MSP,wet-freeze,PCC,87,8,90.4,0
MSP,wet-freeze,PCC,87,9,82.88,0
MSP,wet-freeze,PCC,87,10,90.63,0
MSP,wet-freeze,PCC,87,11,76.15,0
MSP,wet-freeze,PCC,87,12,79.51,0
MSP,wet-freeze,PCC,87,13,72.5,0
MSP,wet-freeze,PCC,87,14,100.0,1
MSP,wet-freeze,PCC,87,15,92.76,0
MSP,wet-freeze,PCC,87,16,87.46,0
MSP,wet-freeze,PCC,87,17,87.84,0
MSP,wet-freeze,PCC,87,18,79.28,0
MSP,wet-freeze,PCC,87,19,73.4,0
MSP,wet-freeze,PCC,87,20,68.76,0
MSP,wet-freeze,PCC,87,21,92.32,1
MSP,wet-freeze,PCC,87,22,98.51,0
MSP,wet-freeze,PCC,87,23,93.91,0
MSP,wet-freeze,PCC,87,24,81.53,0
MSP,wet-freeze,PCC,87,25,79.81,0
MSP,wet-freeze,PCC,87,26,72.9,0
MSP,wet-freeze,PCC,87,27,68.15,0
MSP,wet-freeze,PCC,87,28,100.0,1
MSP,wet-freeze,PCC,87,29,98.77,0
MSP,wet-freeze,PCC,87,30,92.09,0
MSP,wet-freeze,PCC,88,0,89.93,0
MSP,wet-freeze,PCC,88,1,95.48,0
MSP,wet-freeze,PCC,88,2,95.96,0
MSP,wet-freeze,PCC,88,3,87.0,0
MSP,wet-freeze,PCC,88,4,86.3,0
MSP,wet-freeze,PCC,88,5,86.86,0
MSP,wet-freeze,PCC,88,6,76.74,0
MSP,wet-freeze,PCC,88,7,100.0,1
MSP,wet-freeze,PCC,88,8,100.0,0
MSP,wet-freeze,PCC,88,9,92.65,0
MSP,wet-freeze,PCC,88,10,85.84,0
MSP,wet-freeze,PCC,88,11,80.77,0
MSP,wet-freeze,PCC,88,12,83.98,0
MSP,wet-freeze,PCC,88,13,66.57,0
MSP,wet-freeze,PCC,88,14,100.0,1
MSP,wet-freeze,PCC,88,15,96.33,0
MSP,wet-freeze,PCC,88,16,82.89,0
MSP,wet-freeze,PCC,88,17,84.23,0
MSP,wet-freeze,PCC,88,18,67.6,0
MSP,wet-freeze,PCC,88,19,77.23,0
MSP,wet-freeze,PCC,88,20,74.6,0
MSP,wet-freeze,PCC,88,21,97.04,1
MSP,wet-freeze,PCC,88,22,94.42,0
MSP,wet-freeze,PCC,88,23,95.65,0
